wall_time_s,sim_time_s,frame_index,LShoulderPitch_cmd_rad,LShoulderPitch_meas_rad,RShoulderPitch_cmd_rad,RShoulderPitch_meas_rad,LShoulderRoll_cmd_rad,LShoulderRoll_meas_rad,RShoulderRoll_cmd_rad,RShoulderRoll_meas_rad,LElbowRoll_cmd_rad,LElbowRoll_meas_rad,RElbowRoll_cmd_rad,RElbowRoll_meas_rad,HeadYaw_cmd_rad,HeadYaw_meas_rad,HeadPitch_cmd_rad,HeadPitch_meas_rad,LHipYawPitch_cmd_rad,LHipYawPitch_meas_rad,LHipRoll_cmd_rad,LHipRoll_meas_rad,LHipPitch_cmd_rad,LHipPitch_meas_rad,LKneePitch_cmd_rad,LKneePitch_meas_rad,LAnklePitch_cmd_rad,LAnklePitch_meas_rad,LAnkleRoll_cmd_rad,LAnkleRoll_meas_rad,RHipYawPitch_cmd_rad,RHipYawPitch_meas_rad,RHipRoll_cmd_rad,RHipRoll_meas_rad,RHipPitch_cmd_rad,RHipPitch_meas_rad,RKneePitch_cmd_rad,RKneePitch_meas_rad,RAnklePitch_cmd_rad,RAnklePitch_meas_rad,RAnkleRoll_cmd_rad,RAnkleRoll_meas_rad
1787226760.912069,0.22,10,1.538755,0.876069,1.341949,0.875591,0.042566,0.056094,-0.240157,-0.218735,-0.725234,-0.572005,0.372929,0.347886,0.607622,0.501556,-0.374826,-0.283839,-0.069092,-0.015433,0.0,0.001996,-0.1,-0.089263,0.2,0.178524,-0.1,-0.089263,0.0,-1.7e-05,-0.069092,-0.014388,0.0,-0.000621,-0.1,-0.089263,0.2,0.178524,-0.1,-0.089263,0.0,1.7e-05
1787226760.934309,0.24,11,1.534279,0.958715,1.350411,0.958232,0.042832,0.053645,-0.227171,-0.222587,-0.79956,-0.602654,0.437428,0.352906,0.590056,0.522748,-0.384585,-0.301941,-0.103805,-0.026162,0.0,0.001598,-0.1,-0.09141,0.2,0.182819,-0.1,-0.09141,0.0,1.8e-05,-0.103805,-0.02417,0.0,-0.000498,-0.1,-0.09141,0.2,0.182819,-0.1,-0.09141,0.0,-1.8e-05
1787226760.953953,0.26,12,1.534279,1.041362,1.350411,1.036621,0.042832,0.051632,-0.227171,-0.223229,-0.79956,-0.642026,0.437428,0.369804,0.590056,0.536184,-0.384585,-0.318423,-0.115141,-0.031032,0.0,0.001281,-0.1,-0.093128,0.2,0.186255,-0.1,-0.093128,0.0,-1.9e-05,-0.115141,-0.028582,0.0,-0.000401,-0.1,-0.093128,0.2,0.186255,-0.1,-0.093129,0.0,1.9e-05
1787226760.973933,0.28,13,1.534279,1.124,1.350411,1.099349,0.042832,0.050293,-0.227171,-0.22362,-0.79956,-0.673524,0.437428,0.383329,0.590056,0.546968,-0.384585,-0.331603,-0.118542,-0.047851,0.0,0.003774,-0.1,-0.094503,0.2,0.189004,-0.1,-0.094502,0.0,1.9e-05,-0.118542,-0.043622,0.0,-0.001672,-0.1,-0.094502,0.2,0.189004,-0.1,-0.094503,0.0,-1.9e-05
1787226760.999479,0.3,14,1.524122,1.205997,1.35279,1.149545,0.050463,0.049201,-0.222078,-0.224042,-0.893997,-0.698733,0.527382,0.394152,0.543821,0.55559,-0.402545,-0.342166,-0.119563,-0.061986,0.0,0.003021,-0.1,-0.095603,0.2,0.191203,-0.1,-0.095602,0.0,1.9e-05,-0.119563,-0.056218,0.0,-0.001339,-0.1,-0.095602,0.2,0.191204,-0.1,-0.095602,0.0,-1.9e-05
1787226761.018267,0.32,15,1.524122,1.269598,1.35279,1.190188,0.050463,0.049536,-0.222078,-0.223568,-0.893997,-0.737778,0.527382,0.42079,0.543821,0.553222,-0.402545,-0.354246,-0.119869,-0.063915,0.0,0.002417,-0.1,-0.096482,0.2,0.192962,-0.1,-0.096482,0.0,-2e-05,-0.119869,-0.057944,0.0,-0.001072,-0.1,-0.096482,0.2,0.192963,-0.1,-0.096482,0.0,2e-05
1787226761.041248,0.34,16,1.509896,1.320486,1.356152,1.222703,0.063174,0.049911,-0.217087,-0.223134,-0.974927,-0.769019,0.602773,0.442107,0.503923,0.551347,-0.403934,-0.363913,-0.119961,-0.075103,0.0,0.003818,-0.1,-0.097186,0.2,0.19437,-0.1,-0.097185,0.0,2e-05,-0.119961,-0.067528,0.0,-0.001553,-0.1,-0.097185,0.2,0.19437,-0.1,-0.097186,0.0,-2e-05
1787226761.060556,0.36,17,1.509896,1.358355,1.356152,1.249388,0.063174,0.052682,-0.217087,-0.22183,-0.974927,-0.810191,0.602773,0.474234,0.503923,0.541865,-0.403934,-0.371939,-0.119988,-0.084073,0.0,0.003057,-0.1,-0.09775,0.2,0.195495,-0.1,-0.097748,0.0,-1.9e-05,-0.119988,-0.075449,0.0,-0.001245,-0.1,-0.097748,0.2,0.195496,-0.1,-0.097749,0.0,2e-05
1787226761.08842,0.38,18,1.491435,1.388659,1.35878,1.27074,0.080726,0.054808,-0.213482,-0.220854,-1.011283,-0.843137,0.681543,0.499938,0.44057,0.534281,-0.419472,-0.378354,-0.119996,-0.091254,0.0,0.002448,-0.1,-0.0982,0.2,0.196396,-0.1,-0.098199,0.0,1.9e-05,-0.119996,-0.082325,0.0,-0.000999,-0.1,-0.098198,0.2,0.196397,-0.1,-0.098199,0.0,-2e-05
1787226761.102189,0.4,19,1.491435,1.409212,1.35878,1.288347,0.080726,0.060006,-0.213482,-0.219361,-1.011283,-0.876762,0.681543,0.53625,0.44057,0.515543,-0.419472,-0.386606,-0.119999,-0.097,0.0,0.00196,-0.1,-0.098561,0.2,0.197117,-0.1,-0.098559,0.0,-1.9e-05,-0.119999,-0.08783,0.0,-0.000801,-0.1,-0.098558,0.2,0.197118,-0.1,-0.098559,0.0,2e-05
1787226761.119649,0.42,20,1.491435,1.425651,1.35878,1.302432,0.080726,0.064173,-0.213482,-0.21816,-1.011283,-0.903666,0.681543,0.565306,0.44057,0.500549,-0.419472,-0.393192,-0.12,-0.101597,0.0,0.00157,-0.1,-0.098849,0.2,0.197693,-0.1,-0.098847,0.0,2e-05,-0.12,-0.091744,0.0,-0.000642,-0.1,-0.098847,0.2,0.197694,-0.1,-0.098848,0.0,-2e-05
1787226761.150601,0.44,21,1.477219,1.438808,1.357843,1.313702,0.094396,0.067484,-0.213832,-0.217221,-0.999704,-0.925193,0.707084,0.588554,0.380303,0.488553,-0.437669,-0.398453,-0.12,-0.102642,0.004608,0.001257,-0.0755,-0.099079,0.151,0.198155,-0.0755,-0.099078,-0.004608,-2e-05,-0.12,-0.092767,0.0,-0.000515,-0.1,-0.099078,0.2,0.198155,-0.1,-0.099079,0.0,2e-05
1787226761.158935,0.46,22,1.477219,1.446496,1.357843,1.322531,0.094396,0.072858,-0.213832,-0.216551,-0.999704,-0.940097,0.707084,0.612261,0.380303,0.466908,-0.437669,-0.406312,-0.12,-0.106111,0.005991,0.001929,-0.06815,-0.094364,0.1363,0.188723,-0.06815,-0.094362,-0.005991,-0.000919,-0.12,-0.09655,0.0,-0.000414,-0.1,-0.099262,0.2,0.198524,-0.1,-0.099263,0.0,-2.1e-05
1787226761.179231,0.48,23,1.465863,1.452645,1.355608,1.329594,0.105424,0.07716,-0.215716,-0.216012,-0.995023,-0.952021,0.746522,0.631227,0.313894,0.449592,-0.443151,-0.412594,-0.12,-0.108887,0.017466,0.002742,-0.108183,-0.089122,0.18089,0.178239,-0.072707,-0.08912,-0.017466,-0.001933,-0.12,-0.099586,-0.019253,-0.000332,-0.082262,-0.099409,0.2,0.198819,-0.117738,-0.09941,0.019253,2e-05
1787226761.197574,0.5,24,1.465863,1.455281,1.355608,1.334797,0.105424,0.082816,-0.215716,-0.215945,-0.995023,-0.960622,0.746522,0.654286,0.313894,0.422455,-0.443151,-0.418706,-0.12,-0.106865,0.020908,0.004957,-0.120193,-0.092933,0.194267,0.178769,-0.074074,-0.085837,-0.020908,-0.00504,-0.12,-0.103667,-0.025029,-0.000632,-0.07694,-0.09598,0.2,0.199055,-0.12306,-0.103076,0.025029,0.003847
1787226761.216899,0.52,25,1.465863,1.457392,1.355608,1.338959,0.105424,0.08734,-0.215716,-0.215894,-0.995023,-0.967504,0.746522,0.672734,0.313894,0.400742,-0.443151,-0.423581,-0.12,-0.10374,0.021941,0.008145,-0.123796,-0.098383,0.19828,0.18187,-0.074484,-0.083485,-0.021941,-0.008214,-0.12,-0.106934,-0.026762,0.000324,-0.075344,-0.092174,0.2,0.199243,-0.124656,-0.107073,0.026762,0.008084
1787226761.239011,0.54,26,1.460612,1.459083,1.348263,1.342289,0.110479,0.090959,-0.22285,-0.215854,-0.985326,-0.973008,0.769829,0.687492,0.255838,0.383371,-0.447665,-0.427483,-0.12,-0.101299,0.019793,0.010901,-0.141641,-0.102935,0.199484,0.185153,-0.057843,-0.081685,-0.019793,-0.01096,-0.12,-0.109547,-0.027742,0.00114,-0.058101,-0.08881,0.2,0.199394,-0.141899,-0.11059,0.027742,0.01182
1787226761.258747,0.56,27,1.460612,1.459386,1.348263,1.343485,0.110479,0.094863,-0.22285,-0.217253,-0.985326,-0.975472,0.769829,0.703959,0.255838,0.357863,-0.447665,-0.431499,-0.12,-0.099324,0.019149,0.012677,-0.146995,-0.104466,0.199845,0.18802,-0.052851,-0.076916,-0.019149,-0.012727,-0.12,-0.111638,-0.028036,0.000961,-0.052928,-0.08267,0.2,0.199514,-0.147072,-0.116852,0.028036,0.015005
1787226761.280504,0.58,28,1.452677,1.459636,1.35758,1.344439,0.118296,0.097986,-0.213406,-0.218373,-0.939796,-0.977443,0.741254,0.717133,0.208753,0.337458,-0.424455,-0.434717,-0.12,-0.103457,0.020662,0.013968,-0.146992,-0.099912,0.199954,0.190386,-0.052962,-0.072103,-0.020662,-0.014012,-0.12,-0.113311,-0.034964,-0.000421,-0.052985,-0.076723,0.2,0.19961,-0.147015,-0.122896,0.034964,0.017611
1787226761.302097,0.6,29,1.452677,1.458243,1.35758,1.347067,0.118296,0.102047,-0.213406,-0.217379,-0.939796,-0.969914,0.741254,0.721957,0.208753,0.311721,-0.424455,-0.432635,-0.12,-0.106763,0.021116,0.015304,-0.146991,-0.097856,0.199986,0.192301,-0.052995,-0.068275,-0.021116,-0.015342,-0.12,-0.11465,-0.037042,0.00025,-0.053002,-0.071977,0.2,0.199687,-0.146998,-0.12772,0.037042,0.021082
1787226761.321843,0.62,30,1.452677,1.457129,1.35758,1.349169,0.118296,0.105297,-0.213406,-0.216584,-0.939796,-0.96389,0.741254,0.725817,0.208753,0.29113,-0.424455,-0.430975,-0.12,-0.109408,0.021253,0.016464,-0.146991,-0.096213,0.199996,0.193839,-0.053005,-0.065219,-0.021253,-0.016498,-0.12,-0.115721,-0.037665,0.00072,-0.053007,-0.068184,0.2,0.199749,-0.146993,-0.131576,0.037665,0.024274
1787226761.345742,0.64,31,1.440283,1.456239,1.373774,1.350851,0.130619,0.107896,-0.197136,-0.215948,-0.918908,-0.959072,0.742441,0.728904,0.167231,0.274657,-0.394345,-0.429652,-0.12,-0.111524,0.023723,0.017419,-0.092899,-0.094888,0.199999,0.195071,-0.1071,-0.062776,-0.023723,-0.017449,-0.12,-0.116578,-0.043214,0.001042,-0.107101,-0.06515,0.2,0.199799,-0.092899,-0.134659,0.043214,0.026953
1787226761.365368,0.66,32,1.440283,1.453069,1.373774,1.355454,0.130619,0.112456,-0.197136,-0.212207,-0.918908,-0.951038,0.742441,0.731612,0.167231,0.25317,-0.394345,-0.422606,-0.12,-0.11322,0.024464,0.017983,-0.076671,-0.094491,0.2,0.196056,-0.123328,-0.071641,-0.024464,-0.018704,-0.12,-0.11726,-0.044879,-0.004377,-0.123329,-0.073538,0.2,0.19984,-0.076671,-0.126307,0.044879,0.030206
1787226761.386906,0.68,33,1.424321,1.450514,1.390203,1.35912,0.146539,0.11609,-0.180661,-0.209195,-0.926805,-0.944612,0.731542,0.733778,0.169988,0.235973,-0.3597,-0.41699,-0.12,-0.114577,0.023698,0.011151,-0.063535,-0.090929,0.2,0.196844,-0.136465,-0.081979,-0.023698,-0.019856,-0.12,-0.117806,-0.04825,-0.012474,-0.136465,-0.076322,0.2,0.199873,-0.063535,-0.116379,0.04825,0.033141
1787226761.405516,0.7,34,1.424321,1.445278,1.390203,1.36534,0.146539,0.122182,-0.180661,-0.203492,-0.926805,-0.941051,0.731542,0.733331,0.169988,0.222752,-0.3597,-0.405564,-0.12,-0.115662,0.023468,0.00549,-0.059594,-0.085451,0.2,0.197474,-0.140406,-0.092876,-0.023468,-0.020625,-0.12,-0.118243,-0.049261,-0.019627,-0.140406,-0.077009,0.2,0.1999,-0.059594,-0.10581,0.049261,0.036163
1787226761.429714,0.72,35,1.406864,1.441088,1.402366,1.370314,0.163971,0.127054,-0.168471,-0.198928,-0.914173,-0.938201,0.697815,0.732973,0.170614,0.212193,-0.330259,-0.396403,-0.12,-0.11653,0.026605,0.000682,-0.054052,-0.080282,0.2,0.197979,-0.145948,-0.102382,-0.026605,-0.021194,-0.12,-0.117453,-0.056043,-0.025551,-0.145948,-0.077856,0.2,0.199921,-0.054052,-0.096567,0.056043,0.038783
1787226761.448662,0.74,36,1.406864,1.434244,1.402366,1.376725,0.163971,0.134438,-0.168471,-0.192837,-0.914173,-0.933396,0.697815,0.725942,0.170614,0.203878,-0.330259,-0.383178,-0.12,-0.117225,0.027546,-0.004011,-0.05239,-0.075038,0.2,0.198382,-0.14761,-0.111095,-0.027546,-0.022276,-0.12,-0.116831,-0.058078,-0.031646,-0.14761,-0.077945,0.2,0.199938,-0.05239,-0.088065,0.058078,0.042235
1787226761.466778,0.76,37,1.390099,1.428766,1.411249,1.381851,0.18072,0.140342,-0.159572,-0.187962,-0.887626,-0.929551,0.651805,0.720316,0.182363,0.19723,-0.298137,-0.372593,-0.12,-0.117781,0.032061,-0.007636,-0.051466,-0.07051,0.2,0.198705,-0.148534,-0.118398,-0.032061,-0.023331,-0.12,-0.117463,-0.066073,-0.03693,-0.148534,-0.076428,0.2,0.199951,-0.051466,-0.08093,0.066073,0.045404
1787226761.484875,0.78,38,1.390099,1.421029,1.411249,1.387728,0.18072,0.148413,-0.159572,-0.182281,-0.887626,-0.921166,0.651805,0.706614,0.182363,0.194262,-0.298137,-0.357702,-0.12,-0.118226,0.033416,-0.011491,-0.051188,-0.066703,0.2,0.198963,-0.148812,-0.124426,-0.033416,-0.025077,-0.12,-0.117969,-0.068472,-0.042756,-0.148812,-0.075156,0.2,0.199962,-0.051188,-0.075037,0.068472,0.049538
1787226761.508328,0.8,39,1.378928,1.414841,1.419499,1.39243,0.191882,0.154871,-0.151312,-0.177738,-0.864524,-0.914458,0.565688,0.695653,0.205803,0.191886,-0.288682,-0.345789,-0.12,-0.118582,0.040892,-0.014865,-0.085357,-0.063601,0.2,0.199169,-0.114643,-0.129303,-0.040892,-0.026745,-0.12,-0.118373,-0.078018,-0.047896,-0.114643,-0.07414,0.2,0.199971,-0.085357,-0.070267,0.078018,0.053325
1787226761.527346,0.82,40,1.378928,1.407659,1.419499,1.397843,0.191882,0.162272,-0.151312,-0.172453,-0.864524,-0.904471,0.565688,0.669663,0.205803,0.194657,-0.288682,-0.334364,-0.12,-0.118867,0.043135,-0.019877,-0.095607,-0.067954,0.2,0.199335,-0.104393,-0.126371,-0.043135,-0.029575,-0.12,-0.118697,-0.080882,-0.053918,-0.104393,-0.07809,0.2,0.199978,-0.095607,-0.073285,0.080882,0.058264
1787226761.552179,0.84,41,1.368958,1.401914,1.426131,1.402175,0.201846,0.168194,-0.144674,-0.168225,-0.890762,-0.896482,0.493809,0.648869,0.255186,0.196872,-0.288758,-0.325224,-0.12,-0.119095,0.051417,-0.024611,-0.098682,-0.073486,0.2,0.199467,-0.101318,-0.121976,-0.051417,-0.032287,-0.12,-0.118956,-0.088508,-0.059308,-0.101318,-0.082808,0.2,0.199983,-0.098682,-0.077749,0.088508,0.062788
1787226761.56771,0.86,42,1.368958,1.395323,1.426131,1.406966,0.201846,0.174924,-0.144674,-0.163515,-0.890762,-0.895338,0.493809,0.617862,0.255186,0.208522,-0.288758,-0.31791,-0.12,-0.119277,0.053901,-0.029058,-0.099605,-0.078525,0.2,0.199574,-0.100395,-0.117844,-0.053901,-0.036113,-0.12,-0.119165,-0.090796,-0.065145,-0.100395,-0.086509,0.2,0.199987,-0.099605,-0.081936,0.090796,0.067932
1787226761.596044,0.88,43,1.374107,1.390051,1.427735,1.410799,0.196695,0.180309,-0.143067,-0.159747,-0.907874,-0.894422,0.511432,0.593054,0.304507,0.21785,-0.296725,-0.312072,-0.12,-0.119421,0.059472,-0.030984,-0.099881,-0.08274,0.2,0.19966,-0.100119,-0.114354,-0.059472,-0.039671,-0.12,-0.119333,-0.092642,-0.068201,-0.100119,-0.089287,0.2,0.199989,-0.099881,-0.08547,0.092642,0.072505
1787226761.6111,0.9,44,1.374107,1.386863,1.427735,1.414186,0.196695,0.183586,-0.143067,-0.156412,-0.907874,-0.897113,0.511432,0.57673,0.304507,0.235179,-0.296725,-0.308988,-0.12,-0.119536,0.061143,-0.031736,-0.099964,-0.086168,0.2,0.199728,-0.100036,-0.111507,-0.061143,-0.043632,-0.12,-0.119467,-0.093195,-0.070107,-0.100036,-0.091454,0.2,0.199991,-0.099964,-0.088352,0.093195,0.076533
1787226761.632962,0.92,45,1.380549,1.384312,1.436059,1.416896,0.19025,0.186208,-0.134741,-0.153743,-0.99896,-0.899265,0.541443,0.563671,0.364349,0.249042,-0.266219,-0.306525,-0.12,-0.119629,0.063715,-0.031953,-0.152112,-0.088926,0.2,0.199783,-0.047888,-0.109212,-0.063715,-0.047134,-0.12,-0.119574,-0.081147,-0.071349,-0.047888,-0.09317,0.2,0.199993,-0.152112,-0.090675,0.081147,0.079866
1787226761.655905,0.94,46,1.380549,1.383559,1.436059,1.420727,0.19025,0.187016,-0.134741,-0.149942,-0.99896,-0.919202,0.541443,0.559225,0.364349,0.272135,-0.266219,-0.298557,-0.12,-0.119701,0.064487,-0.015281,-0.167757,-0.088087,0.2,0.199827,-0.032243,-0.096948,-0.064487,-0.050451,-0.12,-0.119661,-0.077532,-0.056277,-0.032243,-0.084116,0.2,0.199993,-0.167757,-0.102962,0.077532,0.080123
1787226761.674221,0.96,47,1.380549,1.382957,1.436059,1.423793,0.19025,0.187663,-0.134741,-0.146901,-0.99896,-0.935153,0.541443,0.555669,0.364349,0.290598,-0.266219,-0.292154,-0.12,-0.11976,0.064719,0.000673,-0.17245,-0.085761,0.2,0.199863,-0.02755,-0.084008,-0.064719,-0.053258,-0.12,-0.11973,-0.076447,-0.041831,-0.02755,-0.073743,0.2,0.199994,-0.17245,-0.115921,0.076447,0.079605
1787226761.697825,0.98,48,1.386966,1.382476,1.441544,1.426246,0.183832,0.18818,-0.129255,-0.144469,-1.052697,-0.947914,0.374473,0.552824,0.359819,0.305359,-0.26988,-0.287003,-0.12,-0.119806,0.067314,0.013476,-0.175985,-0.083165,0.2,0.199891,-0.024015,-0.072716,-0.067314,-0.05555,-0.12,-0.119786,-0.072895,-0.030432,-0.024015,-0.064506,0.2,0.199994,-0.175985,-0.127227,0.072895,0.078974
1787226761.713769,1.0,49,1.386966,1.383374,1.441544,1.429303,0.183832,0.187311,-0.129255,-0.141425,-1.052697,-0.968869,0.374473,0.517157,0.359819,0.316256,-0.26988,-0.2836,-0.12,-0.119843,0.068093,0.024241,-0.177046,-0.082139,0.2,0.199914,-0.022954,-0.062976,-0.068093,-0.057903,-0.12,-0.11983,-0.071829,-0.019826,-0.022954,-0.05641,0.2,0.199994,-0.177046,-0.136979,0.071829,0.077758
1787226761.735851,1.02,50,1.397976,1.384093,1.449266,1.431752,0.172821,0.186615,-0.121531,-0.138991,-1.12325,-0.985634,0.433225,0.488622,0.361464,0.324971,-0.290646,-0.280866,-0.12,-0.119873,0.073107,0.033009,-0.140255,-0.080282,0.2,0.199932,-0.059745,-0.054972,-0.073107,-0.059942,-0.12,-0.119865,-0.073583,-0.011914,-0.059745,-0.04972,0.2,0.199995,-0.140255,-0.144992,0.073583,0.076573
1787226761.750818,1.04,51,1.397976,1.386863,1.449266,1.435262,0.172821,0.18385,-0.121531,-0.135507,-1.12325,-1.013155,0.433225,0.477543,0.361464,0.33227,-0.290646,-0.282825,-0.12,-0.119896,0.074611,0.041026,-0.129217,-0.079445,0.2,0.199947,-0.070783,-0.055926,-0.074611,-0.062575,-0.12,-0.119894,-0.074109,-0.006841,-0.070783,-0.051726,0.2,0.199995,-0.129217,-0.144045,0.074109,0.075975
1787226761.766587,1.06,52,1.397976,1.389079,1.449266,1.438072,0.172821,0.181637,-0.121531,-0.132721,-1.12325,-1.035173,0.433225,0.468679,0.361464,0.338109,-0.290646,-0.284388,-0.12,-0.119915,0.075062,0.04774,-0.125906,-0.07779,0.2,0.199959,-0.074094,-0.058897,-0.075062,-0.064982,-0.12,-0.119916,-0.074266,-0.004052,-0.074094,-0.055539,0.2,0.199995,-0.125906,-0.141079,0.074266,0.075602
1787226761.789874,1.08,53,1.41554,1.390858,1.447185,1.440311,0.155257,0.179874,-0.123612,-0.130483,-1.223619,-1.052788,0.556325,0.461589,0.348785,0.34278,-0.305334,-0.285641,-0.12,-0.119931,0.080194,0.053202,-0.117502,-0.081379,0.2,0.199968,-0.082498,-0.061936,-0.080194,-0.066999,-0.12,-0.119934,-0.075523,0.001617,-0.082498,-0.059252,0.2,0.199996,-0.117502,-0.138045,0.075523,0.075335
1787226761.806789,1.1,54,1.41554,1.395796,1.447185,1.441685,0.155257,0.174952,-0.123612,-0.129109,-1.223619,-1.086952,0.556325,0.480536,0.348785,0.34398,-0.305334,-0.28958,-0.12,-0.119943,0.081733,0.058597,-0.114981,-0.085568,0.2,0.199975,-0.085019,-0.066049,-0.081733,-0.069638,-0.12,-0.119949,-0.0759,0.007214,-0.085019,-0.063902,0.2,0.199996,-0.114981,-0.133936,0.0759,0.075373
