wall_time_s,sim_time_s,frame_index,LShoulderPitch_cmd_rad,LShoulderPitch_meas_rad,RShoulderPitch_cmd_rad,RShoulderPitch_meas_rad,LShoulderRoll_cmd_rad,LShoulderRoll_meas_rad,RShoulderRoll_cmd_rad,RShoulderRoll_meas_rad,LElbowRoll_cmd_rad,LElbowRoll_meas_rad,RElbowRoll_cmd_rad,RElbowRoll_meas_rad,HeadYaw_cmd_rad,HeadYaw_meas_rad,HeadPitch_cmd_rad,HeadPitch_meas_rad,LHipYawPitch_cmd_rad,LHipYawPitch_meas_rad,LHipRoll_cmd_rad,LHipRoll_meas_rad,LHipPitch_cmd_rad,LHipPitch_meas_rad,LKneePitch_cmd_rad,LKneePitch_meas_rad,LAnklePitch_cmd_rad,LAnklePitch_meas_rad,LAnkleRoll_cmd_rad,LAnkleRoll_meas_rad,RHipYawPitch_cmd_rad,RHipYawPitch_meas_rad,RHipRoll_cmd_rad,RHipRoll_meas_rad,RHipPitch_cmd_rad,RHipPitch_meas_rad,RKneePitch_cmd_rad,RKneePitch_meas_rad,RAnklePitch_cmd_rad,RAnklePitch_meas_rad,RAnkleRoll_cmd_rad,RAnkleRoll_meas_rad
1787225949.648597,0.22,10,1.529426,1.50413,1.48353,1.442946,0.042126,0.06546,-0.174533,-0.100772,-0.523599,-0.579816,0.523599,0.576094,0.58534,0.588262,0.448145,0.335584,0.039525,0.033359,-0.276708,-0.23174,-0.117444,-0.092336,0.435311,0.370635,-0.317856,-0.274889,0.276708,0.23174,0.039525,0.033365,0.0,0.026434,-0.117544,-0.147528,0.235087,0.201923,-0.117544,-0.087276,0.0,-0.026433
1787225949.672637,0.24,11,1.530777,1.509185,1.48353,1.451029,0.040472,0.060795,-0.174533,-0.115512,-0.523599,-0.568573,0.523599,0.565595,0.62874,0.587596,0.474836,0.358096,0.037559,0.034592,-0.27671,-0.240733,-0.145883,-0.097359,0.477836,0.383569,-0.33195,-0.283483,0.27671,0.240733,0.037559,0.034597,0.0,0.021147,-0.145913,-0.141531,0.291825,0.208556,-0.145913,-0.093329,0.0,-0.021146
1787225949.690987,0.26,12,1.530777,1.513499,1.48353,1.457503,0.040472,0.05673,-0.174533,-0.12731,-0.523599,-0.559578,0.523599,0.557196,0.62874,0.59575,0.474836,0.381437,0.036462,0.035184,-0.27671,-0.247928,-0.154414,-0.107065,0.490594,0.402422,-0.336179,-0.293177,0.27671,0.247929,0.036462,0.03519,0.0,0.016918,-0.154423,-0.142407,0.308847,0.225209,-0.154423,-0.103845,0.0,-0.016917
1787225949.71236,0.28,13,1.533473,1.516952,1.48353,1.462692,0.037595,0.053479,-0.174533,-0.13675,-0.523599,-0.552382,0.523599,0.550477,0.686753,0.602297,0.49085,0.400113,0.026199,0.035439,-0.27671,-0.253684,-0.158766,-0.116536,0.493911,0.420055,-0.335145,-0.301778,0.27671,0.253685,0.026199,0.035445,0.0,0.013534,-0.158768,-0.14481,0.317537,0.241937,-0.158768,-0.113961,0.0,-0.013534
1787225949.734509,0.3,14,1.533473,1.520256,1.48353,1.466854,0.037595,0.050304,-0.174533,-0.144301,-0.523599,-0.546626,0.523599,0.545101,0.686753,0.619135,0.49085,0.418261,0.020647,0.033591,-0.27671,-0.258288,-0.160071,-0.124982,0.494906,0.434825,-0.334834,-0.308451,0.27671,0.25829,0.020647,0.033596,0.0,0.010827,-0.160072,-0.147602,0.320144,0.257056,-0.160072,-0.122922,0.0,-0.010827
1787225949.754525,0.32,15,1.533473,1.522903,1.48353,1.470192,0.037595,0.047767,-0.174533,-0.150341,-0.523599,-0.54202,0.523599,0.540801,0.686753,0.632616,0.49085,0.432782,0.01566,0.031001,-0.27671,-0.261972,-0.160463,-0.132001,0.495204,0.44684,-0.334741,-0.313728,0.27671,0.261974,0.01566,0.031006,0.0,0.008662,-0.160463,-0.150096,0.320926,0.269674,-0.160463,-0.130352,0.0,-0.008661
1787225949.777985,0.34,16,1.532925,1.525021,1.48353,1.472866,0.038034,0.045738,-0.174533,-0.155172,-0.523599,-0.538336,0.523599,0.537361,0.72265,0.643411,0.500459,0.444401,0.004917,0.027933,-0.27671,-0.264919,-0.104964,-0.137694,0.4303,0.456512,-0.317422,-0.317931,0.27671,0.264921,0.004917,0.027937,0.0,0.00693,-0.118139,-0.152169,0.236278,0.279924,-0.118139,-0.136374,0.0,-0.006929
1787225949.797233,0.36,17,1.532925,1.526604,1.48353,1.475003,0.038034,0.0442,-0.174533,-0.15904,-0.523599,-0.535389,0.523599,0.534608,0.72265,0.659236,0.500459,0.455612,-0.000198,0.023329,-0.27671,-0.267277,-0.088315,-0.131148,0.410829,0.45127,-0.312227,-0.317829,0.27671,0.267278,-0.000198,0.023334,0.0,0.005544,-0.105442,-0.145363,0.210883,0.271195,-0.105442,-0.132727,0.0,-0.005543
1787225949.820545,0.38,18,1.533113,1.527869,1.48353,1.47671,0.037781,0.042968,-0.174533,-0.162135,-0.523599,-0.533031,0.523599,0.532407,0.742606,0.671904,0.506224,0.46458,-0.005965,0.018624,-0.27671,-0.269164,-0.08655,-0.122582,0.418046,0.443182,-0.310668,-0.316709,0.27671,0.269165,-0.005965,0.018628,0.0,0.004435,-0.101632,-0.137378,0.203265,0.259133,-0.101632,-0.12727,0.0,-0.004435
1787225949.838742,0.4,19,1.533113,1.528919,1.48353,1.478076,0.037781,0.041932,-0.174533,-0.164613,-0.523599,-0.531144,0.523599,0.530645,0.742606,0.686033,0.506224,0.472906,-0.008654,0.013706,-0.27671,-0.270674,-0.086021,-0.115376,0.420211,0.438155,-0.3102,-0.3155,0.27671,0.270674,-0.008654,0.013709,0.0,0.003548,-0.10049,-0.130229,0.200979,0.24796,-0.10049,-0.122142,0.0,-0.003548
1787225949.860668,0.42,20,1.53509,1.529759,1.48353,1.479168,0.035765,0.041102,-0.174533,-0.166596,-0.523599,-0.529635,0.523599,0.529236,0.773025,0.697339,0.509683,0.479568,-0.013308,0.009234,-0.27671,-0.271881,-0.071306,-0.109505,0.393866,0.434566,-0.31006,-0.31444,0.27671,0.271881,-0.013308,0.009237,0.0,0.002838,-0.100147,-0.124281,0.200294,0.238564,-0.100147,-0.117812,0.0,-0.002838
1787225949.876095,0.44,21,1.53509,1.530826,1.48353,1.480041,0.035765,0.040036,-0.174533,-0.168182,-0.523599,-0.528428,0.523599,0.528108,0.773025,0.712468,0.509683,0.485593,-0.016175,0.004725,-0.27671,-0.272847,-0.066892,-0.101866,0.385963,0.426426,-0.310018,-0.313564,0.27671,0.272847,-0.016175,0.004728,0.0,0.002271,-0.100044,-0.119454,0.200088,0.23091,-0.100044,-0.114279,0.0,-0.002271
1787225949.893852,0.46,22,1.53509,1.53168,1.48353,1.48074,0.035765,0.039183,-0.174533,-0.169452,-0.523599,-0.527462,0.523599,0.527206,0.773025,0.724573,0.509683,0.490414,-0.018807,0.000545,-0.27671,-0.27362,-0.065568,-0.09487,0.383592,0.418334,-0.310005,-0.312855,0.27671,0.273619,-0.018807,0.000548,0.0,0.001816,-0.100013,-0.115572,0.200026,0.224746,-0.100013,-0.111432,0.0,-0.001817
1787225949.912908,0.48,23,1.544669,1.532363,1.48353,1.481299,0.026161,0.0385,-0.174533,-0.170467,-0.523599,-0.526689,0.523599,0.526485,0.926939,0.734258,0.511759,0.494271,-0.029916,-0.003325,-0.27671,-0.274238,-0.06517,-0.08901,0.37819,0.411386,-0.310002,-0.312284,0.27671,0.274237,-0.029916,-0.003323,0.0,0.001453,-0.100004,-0.11246,0.200008,0.219802,-0.100004,-0.109148,0.0,-0.001453
1787225949.930202,0.5,24,1.544669,1.534828,1.48353,1.481747,0.026161,0.036037,-0.174533,-0.171279,-0.523599,-0.526071,0.523599,0.525908,0.926939,0.772782,0.511759,0.497805,-0.036726,-0.008643,-0.27671,-0.274733,-0.065051,-0.084242,0.376569,0.404747,-0.31,-0.311828,0.27671,0.274732,-0.036726,-0.008641,0.0,0.001163,-0.100001,-0.109968,0.200002,0.215843,-0.100001,-0.107319,0.0,-0.001163
1787225949.955787,0.52,25,1.549737,1.536803,1.48353,1.482106,0.021079,0.034068,-0.174533,-0.171929,-0.523599,-0.525577,0.523599,0.525446,0.934268,0.803604,0.513004,0.500634,-0.048334,-0.01426,-0.27671,-0.275129,-0.079261,-0.080404,0.399241,0.399112,-0.31,-0.311462,0.27671,0.275127,-0.048334,-0.014258,0.0,0.00093,-0.1,-0.107975,0.200001,0.212675,-0.1,-0.105856,0.0,-0.00093
1787225949.970191,0.54,26,1.549737,1.539401,1.48353,1.482393,0.021079,0.031482,-0.174533,-0.172449,-0.523599,-0.525181,0.523599,0.525076,0.934268,0.829727,0.513004,0.503152,-0.05789,-0.021074,-0.27671,-0.275445,-0.083524,-0.080175,0.406042,0.399138,-0.31,-0.311169,0.27671,0.275444,-0.05789,-0.021073,0.0,0.000744,-0.1,-0.10638,0.2,0.21014,-0.1,-0.104685,0.0,-0.000744
1787225949.989992,0.56,27,1.549737,1.54148,1.48353,1.482623,0.021079,0.029413,-0.174533,-0.172864,-0.523599,-0.524865,0.523599,0.524781,0.934268,0.850627,0.513004,0.505165,-0.067896,-0.028437,-0.27671,-0.275698,-0.084802,-0.080845,0.408083,0.400518,-0.31,-0.310935,0.27671,0.275697,-0.067896,-0.028436,0.0,0.000595,-0.1,-0.105103,0.2,0.208112,-0.1,-0.103748,0.0,-0.000595
1787225950.01563,0.58,28,1.557714,1.54314,1.48353,1.482806,0.013088,0.027755,-0.174533,-0.173197,-0.523599,-0.524611,0.523599,0.524544,1.004987,0.86735,0.513751,0.506765,-0.084586,-0.036329,-0.27671,-0.2759,-0.080388,-0.081636,0.404488,0.402031,-0.31,-0.310748,0.27671,0.2759,-0.084586,-0.036327,0.0,0.000476,-0.1,-0.104082,0.2,0.20649,-0.1,-0.102998,0.0,-0.000476
1787225950.034938,0.6,29,1.557714,1.54607,1.48353,1.482952,0.013088,0.024837,-0.174533,-0.173464,-0.523599,-0.524409,0.523599,0.524355,1.004987,0.894869,0.513751,0.508223,-0.096844,-0.04598,-0.27671,-0.276062,-0.079063,-0.081386,0.403409,0.402523,-0.31,-0.310598,0.27671,0.276062,-0.096844,-0.045979,0.0,0.000381,-0.1,-0.103266,0.2,0.205192,-0.1,-0.102399,0.0,-0.000381
1787225950.056075,0.62,30,1.552625,1.548408,1.48353,1.483069,0.018174,0.022496,-0.174533,-0.173677,-0.523599,-0.524247,0.523599,0.524204,1.029142,0.916887,0.5142,0.509375,-0.108485,-0.056152,-0.27671,-0.276192,-0.198737,-0.080922,0.583704,0.4027,-0.380664,-0.310478,0.27671,0.276192,-0.108485,-0.056151,0.0,0.000305,-0.205018,-0.102612,0.410035,0.204154,-0.205018,-0.101919,0.0,-0.000305
1787225950.074386,0.64,31,1.552625,1.549258,1.48353,1.483162,0.018174,0.021638,-0.174533,-0.173848,-0.523599,-0.524117,0.523599,0.524083,1.029142,0.93933,0.5142,0.510424,-0.116545,-0.066619,-0.27671,-0.276294,-0.234639,-0.104487,0.637792,0.438894,-0.401863,-0.324514,0.27671,0.276295,-0.116545,-0.066617,0.0,0.000244,-0.236523,-0.123092,0.473046,0.245328,-0.236523,-0.122537,0.0,-0.000244
1787225950.095246,0.66,32,1.552625,1.549937,1.48353,1.483237,0.018174,0.020952,-0.174533,-0.173984,-0.523599,-0.524014,0.523599,0.523986,1.029142,0.957285,0.5142,0.511246,-0.118964,-0.076604,-0.27671,-0.276377,-0.245409,-0.13051,0.654019,0.478666,-0.408222,-0.339982,0.27671,0.276378,-0.118964,-0.076602,0.0,0.000195,-0.245974,-0.145777,0.491949,0.290869,-0.245974,-0.145333,0.0,-0.000195
1787225950.123252,0.68,33,1.555844,1.550474,1.48353,1.483295,0.014954,0.020395,-0.174533,-0.174094,-0.523599,-0.52393,0.523599,0.523909,1.061605,0.971655,0.514469,0.51186,-0.119689,-0.085075,-0.27671,-0.276443,-0.196895,-0.153486,0.584589,0.513735,-0.387578,-0.35363,0.27671,0.276444,-0.119689,-0.085073,0.0,0.000156,-0.197065,-0.165814,0.39413,0.331082,-0.197065,-0.16546,0.0,-0.000156
1787225950.141672,0.7,34,1.555844,1.551547,1.48353,1.483342,0.014954,0.019306,-0.174533,-0.174182,-0.523599,-0.523864,0.523599,0.523847,1.061605,0.989645,0.514469,0.512385,-0.119907,-0.091997,-0.27671,-0.276497,-0.182341,-0.162166,0.563761,0.527906,-0.381385,-0.36042,0.27671,0.276498,-0.119907,-0.091996,0.0,0.000125,-0.182392,-0.172064,0.364784,0.343691,-0.182392,-0.171781,0.0,-0.000125
1787225950.160332,0.72,35,1.555844,1.552406,1.48353,1.48338,0.014954,0.018435,-0.174533,-0.174252,-0.523599,-0.523811,0.523599,0.523797,1.061605,1.004037,0.514469,0.5128,-0.119972,-0.097579,-0.27671,-0.276539,-0.177975,-0.166201,0.557512,0.535076,-0.379527,-0.364613,0.27671,0.27654,-0.119972,-0.097578,0.0,0.0001,-0.17799,-0.174129,0.35598,0.34791,-0.17799,-0.173903,0.0,-0.0001
1787225950.183126,0.74,36,1.556225,1.553093,1.48353,1.48341,0.014571,0.017738,-0.174533,-0.174308,-0.523599,-0.523769,0.523599,0.523757,1.094794,1.01555,0.51463,0.513137,-0.119992,-0.102057,-0.27671,-0.276573,-0.111015,-0.168555,0.466897,0.539564,-0.330858,-0.367596,0.27671,0.276574,-0.119992,-0.102056,0.0,8e-05,-0.123397,-0.174901,0.246794,0.349524,-0.123397,-0.17472,0.0,-8e-05
1787225950.199519,0.76,37,1.556225,1.553719,1.48353,1.483434,0.014571,0.017105,-0.174533,-0.174353,-0.523599,-0.523735,0.523599,0.523726,1.094794,1.031398,0.51463,0.513442,-0.119997,-0.105643,-0.27671,-0.276601,-0.090927,-0.157047,0.439713,0.52503,-0.316257,-0.360248,0.27671,0.276601,-0.119997,-0.105643,0.0,6.4e-05,-0.107019,-0.1646,0.214038,0.328978,-0.107019,-0.164456,0.0,-6.4e-05
1787225950.215133,0.78,38,1.556225,1.55422,1.48353,1.483453,0.014571,0.016598,-0.174533,-0.174389,-0.523599,-0.523707,0.523599,0.5237,1.094794,1.044077,0.51463,0.513687,-0.119999,-0.108514,-0.27671,-0.276623,-0.084901,-0.143823,0.431558,0.507967,-0.311877,-0.35145,0.27671,0.276623,-0.119999,-0.108514,0.0,5.1e-05,-0.102106,-0.153084,0.204211,0.305991,-0.102106,-0.152969,0.0,-5.1e-05
1787225950.242253,0.8,39,1.555915,1.554621,1.48353,1.483469,0.014881,0.016192,-0.174533,-0.174418,-0.523599,-0.523686,0.523599,0.52368,1.121236,1.05422,0.514727,0.513881,-0.12,-0.11081,-0.27671,-0.27664,-0.07097,-0.132038,0.422559,0.492686,-0.310563,-0.343535,0.27671,0.27664,-0.12,-0.11081,0.0,4.1e-05,-0.100632,-0.142888,0.201263,0.285635,-0.100632,-0.142796,0.0,-4.1e-05
1787225950.254794,0.82,40,1.555915,1.55488,1.48353,1.483481,0.014881,0.01593,-0.174533,-0.174441,-0.523599,-0.523668,0.523599,0.523664,1.121236,1.067623,0.514727,0.51406,-0.12,-0.112648,-0.27671,-0.276654,-0.066791,-0.119825,0.419859,0.47866,-0.310169,-0.336941,0.27671,0.276654,-0.12,-0.112648,0.0,3.3e-05,-0.10019,-0.134437,0.200379,0.268761,-0.10019,-0.134363,0.0,-3.3e-05
1787225950.273921,0.84,41,1.557143,1.555087,1.48353,1.483491,0.013652,0.01572,-0.174533,-0.174459,-0.523599,-0.523654,0.523599,0.523651,1.187558,1.078345,0.514785,0.514201,-0.12,-0.114118,-0.27671,-0.276665,-0.071617,-0.109218,0.426805,0.4669,-0.310051,-0.331587,0.27671,0.276665,-0.12,-0.114118,0.0,2.6e-05,-0.100057,-0.127587,0.200114,0.255085,-0.100057,-0.127529,0.0,-2.6e-05
1787225950.292852,0.86,42,1.557143,1.555497,1.48353,1.483499,0.013652,0.015306,-0.174533,-0.174474,-0.523599,-0.523643,0.523599,0.52364,1.187558,1.100187,0.514785,0.514308,-0.12,-0.115294,-0.27671,-0.276674,-0.073064,-0.101699,0.428889,0.458881,-0.310015,-0.327279,0.27671,0.276674,-0.12,-0.115294,0.0,2.1e-05,-0.100017,-0.122081,0.200034,0.244091,-0.100017,-0.122034,0.0,-2.1e-05
1787225950.311769,0.88,43,1.557143,1.555826,1.48353,1.483505,0.013652,0.014975,-0.174533,-0.174486,-0.523599,-0.523634,0.523599,0.523632,1.187558,1.117661,0.514785,0.514397,-0.12,-0.116236,-0.27671,-0.276681,-0.073499,-0.095971,0.429514,0.452883,-0.310005,-0.323827,0.27671,0.276682,-0.12,-0.116235,0.0,1.7e-05,-0.100005,-0.117668,0.20001,0.23528,-0.100005,-0.117631,0.0,-1.7e-05
1787225950.334765,0.9,44,1.554982,1.55609,1.48353,1.48351,0.015814,0.01471,-0.174533,-0.174495,-0.523599,-0.523627,0.523599,0.523625,1.231523,1.13164,0.51482,0.514472,-0.12,-0.116989,-0.27671,-0.276686,-0.06755,-0.091477,0.426625,0.448209,-0.310001,-0.321062,0.27671,0.276687,-0.12,-0.116988,0.0,1.4e-05,-0.100002,-0.114135,0.200003,0.228226,-0.100002,-0.114106,0.0,-1.3e-05
1787225950.35545,0.92,45,1.554982,1.555869,1.48353,1.483514,0.015814,0.014931,-0.174533,-0.174503,-0.523599,-0.523621,0.523599,0.52362,1.231523,1.151616,0.51482,0.514534,-0.12,-0.117591,-0.27671,-0.276691,-0.065765,-0.086692,0.425758,0.443892,-0.31,-0.31885,0.27671,0.276692,-0.12,-0.11759,0.0,1.1e-05,-0.1,-0.111308,0.200001,0.222581,-0.1,-0.111285,0.0,-1.1e-05
1787225950.377957,0.94,46,1.554944,1.555692,1.48353,1.483517,0.015851,0.015108,-0.174533,-0.174509,-0.523599,-0.523617,0.523599,0.523616,1.255747,1.167597,0.514841,0.514586,-0.12,-0.118073,-0.27671,-0.276694,-0.065229,-0.082507,0.429574,0.440265,-0.31,-0.31708,0.27671,0.276695,-0.12,-0.118072,0.0,9e-06,-0.1,-0.109046,0.2,0.218065,-0.1,-0.109028,0.0,-9e-06
1787225950.397976,0.96,47,1.554944,1.555543,1.48353,1.48352,0.015851,0.015257,-0.174533,-0.174514,-0.523599,-0.523613,0.523599,0.523612,1.255747,1.185227,0.514841,0.51463,-0.12,-0.118459,-0.27671,-0.276697,-0.065069,-0.079052,0.430719,0.438126,-0.31,-0.315664,0.27671,0.276698,-0.12,-0.118457,0.0,7e-06,-0.1,-0.107237,0.2,0.214452,-0.1,-0.107222,0.0,-7e-06
1787225950.418482,0.98,48,1.548631,1.555423,1.48353,1.483522,0.022165,0.015376,-0.174533,-0.174518,-0.523599,-0.52361,0.523599,0.52361,1.146997,1.199331,0.514853,0.514667,-0.12,-0.118768,-0.27671,-0.2767,-0.065021,-0.076256,0.429525,0.436645,-0.31,-0.314531,0.27671,0.276701,-0.12,-0.118766,0.0,6e-06,-0.1,-0.105789,0.2,0.211562,-0.1,-0.105778,0.0,-5e-06
1787225950.437464,1.0,49,1.548631,1.554065,1.48353,1.483524,0.022165,0.016733,-0.174533,-0.174521,-0.523599,-0.523608,0.523599,0.523607,1.146997,1.188864,0.514853,0.514709,-0.12,-0.119015,-0.27671,-0.276702,-0.065006,-0.07401,0.429167,0.43522,-0.31,-0.313626,0.27671,0.276702,-0.12,-0.119012,0.0,4e-06,-0.1,-0.104631,0.2,0.20925,-0.1,-0.104622,0.0,-4e-06
1787225950.459776,1.02,50,1.545415,1.552978,1.48353,1.483525,0.025381,0.017819,-0.174533,-0.174523,-0.523599,-0.523606,0.523599,0.523606,1.081555,1.180491,0.514861,0.51474,-0.12,-0.119212,-0.27671,-0.276704,-0.162264,-0.07221,0.559446,0.434009,-0.380934,-0.312901,0.27671,0.276704,-0.12,-0.11921,0.0,3e-06,-0.172762,-0.103705,0.345524,0.2074,-0.172762,-0.103698,0.0,-4e-06
1787225950.477469,1.04,51,1.545415,1.551458,1.48353,1.483526,0.025381,0.019325,-0.174533,-0.174525,-0.523599,-0.523605,0.523599,0.523604,1.081555,1.160704,0.514861,0.51474,-0.12,-0.11937,-0.27671,-0.276705,-0.191441,-0.09022,0.59853,0.459095,-0.402215,-0.326508,0.27671,0.276705,-0.12,-0.119368,0.0,3e-06,-0.19459,-0.117515,0.389181,0.235024,-0.19459,-0.11751,0.0,-3e-06
1787225950.496567,1.06,52,1.542684,1.550242,1.48353,1.483527,0.028111,0.020529,-0.174533,-0.174527,-0.523599,-0.523603,0.523599,0.523603,1.022355,1.144874,0.514865,0.514739,-0.12,-0.119497,-0.27671,-0.276706,-0.202441,-0.110466,0.619279,0.486979,-0.412673,-0.341649,0.27671,0.276706,-0.12,-0.119494,0.0,2e-06,-0.203386,-0.132929,0.406772,0.265854,-0.203386,-0.132925,0.0,-2e-06
1787225950.51536,1.08,53,1.542684,1.548731,1.48353,1.483528,0.028111,0.022046,-0.174533,-0.174528,-0.523599,-0.523602,0.523599,0.523602,1.022355,1.120372,0.514865,0.514785,-0.12,-0.119597,-0.27671,-0.276707,-0.205741,-0.128858,0.625504,0.513439,-0.415811,-0.355854,0.27671,0.276707,-0.12,-0.119595,0.0,2e-06,-0.206025,-0.14702,0.41205,0.294037,-0.206025,-0.147017,0.0,-2e-06
1787225950.534978,1.1,54,1.542684,1.547522,1.48353,1.483528,0.028111,0.023259,-0.174533,-0.174529,-0.523599,-0.523602,0.523599,0.523601,1.022355,1.100769,0.514865,0.514814,-0.12,-0.119678,-0.27671,-0.276708,-0.206731,-0.144234,0.627372,0.535851,-0.416752,-0.367845,0.27671,0.276707,-0.12,-0.119675,0.0,1e-06,-0.206816,-0.158821,0.413633,0.317639,-0.206816,-0.158819,0.0,-1e-06
1787225950.556101,1.12,55,1.542684,1.546554,1.48353,1.483529,0.028111,0.024229,-0.174533,-0.17453,-0.523599,-0.523601,0.523599,0.523601,1.022355,1.085087,0.514865,0.514831,-0.12,-0.119742,-0.27671,-0.276708,-0.207028,-0.156733,0.627932,0.554155,-0.417035,-0.377626,0.27671,0.276708,-0.12,-0.11974,0.0,1e-06,-0.207054,-0.168419,0.414108,0.336838,-0.207054,-0.168418,0.0,-1e-06
