frame_index,timestamp_s,LElbowRoll,LHipPitch,LShoulderPitch,RElbowRoll,RHipPitch,RShoulderPitch,TorsoPitch
740,1787226040.4346888,2.115976402857775,-0.7729616187448756,-0.07779369553528728,-2.021549149241814,-1.044333238221642,-0.5022275664309315,-0.5235987755982988
741,1787226040.4978023,2.0849833242366036,-0.7794187489978839,0.27397149987866165,-2.1386750185745,-1.1106998587704453,-0.29533370679280957,-0.5235987755982988
742,1787226040.557431,1.9213966470587511,-0.65503589273252,0.5156275648968915,-2.2148068336407456,-1.2310264000246143,0.030098874392356312,-0.5235987755982988
743,1787226040.6045973,1.7997543809010708,-0.7937187702143009,0.7878112162369959,-2.2642925134338054,-1.3080280752625977,-0.4480526054501546,-0.5235987755982988
744,1787226040.6559575,1.9084879308622065,-0.884798980343851,0.5227485932757158,-2.2964582052992943,-1.3527806867305507,-0.6989398826704576,-0.5235987755982988
745,1787226040.7084713,1.7559324229264646,-0.9393645748030637,0.7389845794978516,-2.317365905011862,-1.3229064648255524,-0.6303697066740417,-0.5235987755982988
746,1787226040.7606885,1.842263177038772,-0.9922817459891041,0.7399249325600179,-2.3309559098250308,-1.30682948363488,-0.36113934555484273,-0.5235987755982988
747,1787226040.81667,2.0221391366425223,-1.0329939100348144,0.9232988284656299,-2.339789412953591,-1.2892690176253858,0.1455049445999,-0.5235987755982988
748,1787226040.8611405,2.1390585103849604,-1.091968695761594,0.594365373451171,-2.345531189987155,-1.2892717988609845,0.1915337087466641,-0.5235987755982988
749,1787226040.9118896,2.1637636482846885,-1.0451467170864222,0.5902156078829539,-2.3492633450589713,-1.2765121706836833,0.5265898309931087,-0.5235987755982988
750,1787226040.9600368,2.1859189125029745,-1.025481210402307,0.4838973626572821,-2.3516892458556518,-1.2707750022053583,0.5400900488564935,-0.5235987755982988
751,1787226041.012848,2.1192733487534037,-1.015461253435317,0.29039404665781804,-2.334612183167915,-1.2879415423824276,0.7761432696435933,-0.5235987755982988
752,1787226041.065758,2.202195748257033,-1.0727515966998165,0.13175262777473712,-2.170947247302302,-1.278603997095822,0.8517296010136215,-0.5235987755982988
754,1787226041.1595736,2.256095307934392,-0.9901426689044128,-0.22350373371730312,-2.235783782313817,-1.1863669154698515,0.09707584125351776,-0.5235987755982988
756,1787226041.2681866,2.280548649471575,-0.9217789295813242,-0.09563003219708735,-2.238475100189026,-1.158337499917338,0.4499649179003676,-0.5235987755982988
758,1787226041.3945715,2.3070246937238448,-0.9037686645455834,0.272306939333166,-2.2796768866901878,-1.1586344493947256,0.15648506057785408,-0.5235987755982988
759,1787226041.4701877,2.3121866754064015,-0.9397693026911342,0.6689043404531205,-2.306458047915943,-1.19416656817213,-0.24011335438290876,-0.5235987755982988
760,1787226041.516283,2.3008948947710364,-0.9486987807002527,0.40850669692726477,-2.1327513941468026,-1.2029874926008446,-0.3908741897747134,-0.5235987755982988
761,1787226041.5589182,2.2961081410332076,-0.9137505353451455,0.5466098696262286,-2.2109564777627426,-1.1916697537186733,0.1354194240271005,-0.5235987755982988
765,1787226041.7931888,2.1478710510380967,-0.977934168570871,0.6443743456194029,-2.1976033760941194,-1.2433132458502254,0.2557978896004717,-0.5235987755982988
768,1787226041.9899042,2.2207842547420835,-0.9552866644596308,0.08033923660035552,-2.2531102660284983,-1.1731199770530703,-0.266790725234623,-0.5235987755982988
769,1787226042.104735,2.2500369333790715,-1.0045950640181094,0.10918699583146341,-2.289189744485845,-1.1702755747268407,0.23285923669111494,-0.5235987755982988
771,1787226042.203288,2.2871920782637174,-0.4926212559480431,-0.3254318705244146,-2.31264140548312,-0.5957455092589824,-0.10824427590619068,-0.5235987755982988
772,1787226042.273912,2.1784352474495168,-0.7017719245087739,-0.2711024606493693,-2.327884985131349,-0.8455409178201934,-0.35121704807040793,-0.5235987755982988
773,1787226042.3299565,2.086446248355241,-0.801952489879405,0.043047610821669,-2.337793311902698,-0.9866469427322827,0.25073596345776183,-0.5235987755982988
774,1787226042.388869,2.0113248920175546,-0.8956757977535681,0.2664605484141382,-2.3442337243040745,-1.0804379280738852,0.7026519875331648,-0.5235987755982988
775,1787226042.4476101,2.1320292513787313,-0.9714820075973932,0.3498452693547317,-2.348419992364969,-1.1431446091515407,0.8759378280472547,-0.5235987755982988
779,1787226042.688011,2.2005479796231464,-0.9104045349858105,-0.04147096501271405,-2.155262987544086,-1.1325609551637834,0.19822774481424527,-0.5235987755982988
780,1787226042.7721496,2.255024258322366,-0.9557300001664142,-0.12075800364885436,-2.2255890134709766,-1.154507776749944,0.03771059846865513,-0.5235987755982988
781,1787226042.8148756,2.290433839476859,-1.0095358473210825,-0.11856290308810008,-2.2713009303234557,-1.1890576068044039,-0.02312221192477835,-0.5235987755982988
783,1787226042.9198444,2.3134500672272793,-0.9989792200613252,-0.4001721415321763,-2.301013676277567,-1.1504749007687958,-0.35201169737118704,-0.5235987755982988
784,1787226043.0193508,2.328410615265052,-1.0828132417911118,0.20039077554791823,-2.3203269611477393,-1.198810272914192,-0.007698371127805886,-0.5235987755982988
785,1787226043.0824976,1.7503784844673609,-1.0742319576644714,0.6780834401924819,-2.332880596313351,-1.2045479782535804,0.20366563980671898,-0.5235987755982988
786,1787226043.1381433,1.5247230211785574,-1.0895487892334355,0.8479944049060026,-2.3410404591709986,-1.221467783655309,0.36965776622275603,-0.5235987755982988
787,1787226043.1878457,1.694022983131425,-1.124100098096554,0.9819511215932848,-2.257821368312057,-1.2140911315258438,0.5423364705037965,-0.5235987755982988
788,1787226043.2332788,1.925783010602747,-1.116215145262517,1.1100202026358543,-2.292251960970158,-1.2536896675274045,0.7510708626189264,-0.5235987755982988
789,1787226043.2897213,1.7658279279522098,-1.1304991559243516,1.1353619413213798,-2.3146318461979236,-1.3027518131705995,0.9930668418950905,-0.5235987755982988
790,1787226043.3437595,1.7617479282462623,-1.1469378711537623,1.0518077879792527,-2.329178771595971,-1.3285824922228673,1.1427443688451837,-0.5235987755982988
792,1787226043.463632,1.8169783854813815,-1.0350749249756794,1.1404422021174383,-2.338634273104702,-1.2909605998246318,1.1819318338299531,-0.5235987755982988
794,1787226043.5786312,2.0057040221302187,-1.0719114516755939,0.9444016676684212,-2.3447803490853767,-1.2643706482669081,1.0477043110057438,-0.5235987755982988
796,1787226043.6938462,2.128375685951963,-0.9830590322839963,0.10430848501726286,-2.3487752984728156,-1.2482070839144193,0.3021308342384633,-0.5235987755982988
797,1787226043.7855978,2.2081122674360967,-0.9213949324680726,-0.4411850098525487,-2.351372015574651,-1.2908705182741014,-0.2321769867149193,-0.5235987755982988
798,1787226043.837707,2.2599410454007836,-0.43397309179078314,-0.8192232093017705,-2.3093297585397767,-0.6741322225647018,-0.599616133362414,-0.5235987755982988
799,1787226043.917109,2.2936297510778303,-0.20618818089260865,-0.9006591684353502,-2.221513037770878,-0.27993068768288876,-0.845594170742233,-0.5235987755982988
801,1787226044.0126073,2.0795625426565243,-0.4383059742999304,-0.2316072892419866,-2.2686515461183916,-0.5574029005260308,-0.5094481611300883,-0.5235987755982988
809,1787226044.6060805,1.3955411020256854,-0.6396174574843065,0.39885301592957034,-2.2206030918612703,-0.7332133696665873,0.0291176257584434,-0.5235987755982988
813,1787226044.8975823,1.201726212791235,-0.7921097879521041,0.7615979878879174,-1.9971892362869805,-0.8461613221444748,0.39772378275103853,-0.5235987755982988
816,1787226045.1349196,1.4856516917205482,-0.8318918224726752,0.9901987876063008,-2.122841075153858,-0.8993130401652276,0.6096590697974182,-0.5235987755982988
821,1787226045.5419672,1.5504264907097483,-0.8320713744048193,1.1413756839926792,-2.2045147704173287,-0.9227411335952433,0.7442189204251013,-0.5235987755982988
823,1787226045.6986184,1.832445290528657,-0.7759985716032842,1.1775540643254194,-2.2576026723385842,-0.9362724828732552,0.9340513885218455,-0.5235987755982988
826,1787226045.9131181,2.015757510410948,-0.7906727426278453,1.1712645753218984,-2.2921098085874005,-0.9365379807752354,1.0720200439021919,-0.5235987755982988
830,1787226046.1922696,2.134910453334437,-0.8181025931160747,1.1640912451718186,-2.291827495706975,-0.9289427112213813,1.1879468365654453,-0.5235987755982988
832,1787226046.3130147,2.040727975358737,-0.8636427203658441,1.297554691207,-2.314355943776855,-0.9942998912102862,1.152265043334176,-0.5235987755982988
835,1787226046.513728,2.1511412555505,-0.8040597692468574,1.3260502020063023,-2.3289994350222765,-0.9869243563256662,1.1611299561655866,-0.5235987755982988
837,1787226046.6552045,1.8530000042313426,-0.8018556072795532,1.4057085838923862,-2.1573700031690417,-0.9851782266019917,1.0352329278825303,-0.5235987755982988
838,1787226046.735935,1.6781845622306624,-0.8200028169868563,1.3627278741253228,-2.044045692552825,-1.036595643212124,1.1978850772676268,-0.5235987755982988
840,1787226046.830761,1.9154880370172513,-0.7498845770490613,1.2988752080596844,-2.1058680473551807,-1.010218853628565,1.3223009641349859,-0.5235987755982988
842,1787226046.9655318,1.9795123423967844,-0.7973624104669141,1.3007793139965673,-2.193482302348188,-1.0014809909504856,1.2076378257650087,-0.5235987755982988
843,1787226047.0400639,1.405804763756778,-0.813775209848263,1.370970736459587,-2.250431568093643,-0.9998395313743084,1.1211760610002295,-0.5235987755982988
844,1787226047.0855584,1.0463369757933967,-0.8465334565635453,1.425959674386588,-2.2874485908281885,-0.9959253254733962,1.0559840845506439,-0.5235987755982988
845,1787226047.135775,0.9705546915051914,-0.8567010670801501,1.453103593429542,-2.3115096556056436,-0.981052775824481,1.0234545433121267,-0.5235987755982988
846,1787226047.1840441,0.94612733392672,-0.8641875773944423,1.464411058962571,-2.3271493477109892,-0.9662211985340077,1.003927974423523,-0.5235987755982988
847,1787226047.2256777,0.9314979906851182,-0.87904415941564,1.4690113612338176,-2.3373151475794636,-0.9499509311049128,0.9890594628490927,-0.5235987755982988
849,1787226047.3277185,1.251135856252665,-0.7763791089539158,1.1958744829304404,-2.2637222615259462,-1.008186248097452,0.774298736915553,-0.5235987755982988
853,1787226047.5952563,1.637906378131553,-0.8213673884118748,1.150594325151575,-2.1907030734645563,-0.9920240848271609,1.0203673552359163,-0.5235987755982988
856,1787226047.8149927,1.8238066136256919,-0.8404537758784214,1.2030353537081133,-2.1573486377364643,-1.0107145433168,1.1080327128078673,-0.5235987755982988
859,1787226048.038743,1.933233266863414,-0.8216768855613834,1.26506809356388,-2.2269446860960223,-0.9632002743719599,1.0806090196961655,-0.5235987755982988
861,1787226048.1797783,2.0771993508382405,-0.8294256430639148,1.2556630820350656,-2.272182117529735,-0.9434944251852744,1.0906373626507393,-0.5235987755982988
863,1787226048.307591,2.174847649612177,-0.8640187045172004,1.2746976336407476,-2.3015864479616486,-0.9524213731689215,1.0889246633357736,-0.5235987755982988
865,1787226048.43963,1.9922119732146522,-0.8878654675391251,1.3727423559018965,-2.3206992627423926,-0.9831486382409216,1.0442595897059106,-0.5235987755982988
868,1787226048.6405823,2.1196058541568448,-0.905124757370996,1.3825420148290684,-2.333122592349876,-0.9923292159790076,1.036400144431175,-0.5235987755982988
870,1787226048.7838326,2.2024118767692697,-0.8908536995203193,1.3295101110083847,-2.262826078041663,-1.0232991925801316,1.1804084072883891,-0.5235987755982988
871,1787226048.8646283,1.7402308221125224,-0.9609522842702698,1.2580045444073442,-2.0281598379281003,-1.0571025245655705,1.121379772488893,-0.5235987755982988
873,1787226048.958705,1.7411934484134846,-0.9411438239862602,1.3638798117583355,-2.142971966220586,-1.008640813353907,1.0944203132133743,-0.5235987755982988
875,1787226049.0757577,1.81695746464496,-0.9206221292388037,1.4275636455290217,-2.1447731922966744,-1.0182156268585871,1.1555580726661348,-0.5235987755982988
877,1787226049.191692,2.005690423586545,-0.8810747423326706,1.3657508688713778,-2.2187706465601593,-1.0073995637873698,1.2046909887399428,-0.5235987755982988
879,1787226049.3031611,1.8431130201689077,-0.8824126642403749,1.4198723273489715,-2.2455194704051293,-1.006799893767988,1.2084557282948096,-0.5235987755982988
885,1787226049.6765084,1.9586048270357765,-0.8825845506398015,1.3702076906289196,-2.2842557273306547,-1.0001767434903988,1.1532400647129017,-0.5235987755982988
888,1787226049.8866336,1.7139578827744477,-0.9205240370556154,1.411877046726521,-2.263764627289718,-1.0122387130934682,1.1572106593387308,-0.5235987755982988
890,1787226050.0151262,1.814384201173131,-0.900959607764805,1.4276360959954357,-2.2961150793056375,-0.9974153740544554,1.113970739790511,-0.5235987755982988
