frame_index,timestamp_s,LElbowRoll,LHipPitch,LShoulderPitch,RElbowRoll,RHipPitch,RShoulderPitch,TorsoPitch
159,1787224251.655564,2.356194490192345,0.47123889803846897,-1.4878905319239883,-2.284664735760183,0.47123889803846897,-1.4003860049343486,0.5235987755982988
167,1787224252.3348014,2.356194490192345,0.47123889803846897,-1.4918141696143343,-2.2759472855398046,0.47123889803846897,-1.3919393917511862,0.5235987755982988
168,1787224252.431718,1.8494939148254335,0.47123889803846897,-1.5039168651690284,-2.134487908886532,0.47123889803846897,-1.4299121036454459,0.5235987755982988
215,1787224256.6095276,1.6742594238378037,0.47123889803846897,-1.4971492605142096,-1.6680042010178149,0.47123889803846897,-1.453230441521375,0.5235987755982988
237,1787224257.764641,1.912936697061893,0.47123889803846897,-1.5139522810374269,-1.9088708022289005,0.47123889803846897,-1.449635082629761,0.3252558427497405
238,1787224257.829351,2.068076924657551,0.47123889803846897,-1.4713159384599483,-2.065434093016106,0.47123889803846897,-1.4046893872448216,0.2091593395206615
239,1787224257.8912187,2.168918072594729,0.39382504289492976,-1.445736658125022,-2.1672002320277897,0.47123889803846897,-1.3828395688537645,0.11524530974556049
240,1787224257.9368646,2.234464818753895,0.42091989219516845,-1.4837639535921237,-2.233348222385384,0.47123889803846897,-1.4127818802047662,0.06925827079233261
241,1787224257.9813917,2.246977719896754,0.4385315442403236,-1.509952244934261,-2.2763444161178206,0.47123889803846897,-1.388192939031057,0.024352349816708713
242,1787224258.0335515,2.2723774974857744,0.4499791180696745,-1.5118554145540921,-2.3042919420439043,0.47123889803846897,-1.3666370444741802,0.0009618117888923732
243,1787224258.0776277,2.2732188123506547,0.45742004105875256,-1.532427981758504,-2.3224578338958586,0.47123889803846897,-1.3846154744673087,-0.0028958426238185255
244,1787224258.1252844,2.2652797732437273,0.4622566410016533,-1.5402832979718877,-2.1235365596140188,0.47123889803846897,-1.3771428877260914,-0.020427028155551415
245,1787224258.1703882,2.1335971978319126,0.46540043096453876,-1.541871071327328,-2.2049668353164327,0.47123889803846897,-1.383319443670178,-0.026499078071594864
246,1787224258.2135458,2.1110597287972506,0.46744389444041434,-1.528476623413253,-2.250257292799211,0.47123889803846897,-1.4344697655705168,-0.030986637135668384
247,1787224258.258803,2.1589734385516923,0.46877214569973347,-1.5252862768564046,-2.2873353118868076,0.47123889803846897,-1.4173740133630792,-0.0780095189853776
248,1787224258.3085742,1.9483930844348052,0.4696355090182909,-1.4623208088462079,-2.285205013209737,0.47123889803846897,-1.407022236043956,-0.08770780196933625
249,1787224258.3601053,2.0911235764499443,0.47019669517535323,-1.4084636751939397,-2.2689742673749898,0.47123889803846897,-1.3898841279879466,-0.07828259844209458
251,1787224258.4529574,2.183898396259784,0.2081562717667256,-1.3940440374209033,-2.299501345361064,0.36624315029915483,-1.449630566426222,0.1323758824720431
252,1787224258.5213656,2.24420202913618,0.06533354848438405,-1.4431773795863359,-2.3193439460520127,0.4029916620079148,-1.3030656122620587,0.2693038950662326
253,1787224258.5944421,2.2833993905058376,0.20740042082831375,-1.469590810605208,-2.332241636501129,0.42687819461860876,-1.2381098257694545,0.35830710325245574
254,1787224258.6546516,2.308877675396115,0.29974388785186806,-1.4771038934418037,-2.3406251352930543,0.44240444081555985,-1.2419983540314443,0.4161591885735008
255,1787224258.7095852,2.3254385605747956,0.35976714141717836,-1.479871446337887,-2.346074409507806,0.45249650084357806,-1.3269864308586365,0.4537630440321801
256,1787224258.7539861,2.336203135940938,0.39878225623463004,-1.4923100853317752,-2.349616437747395,0.45905633986178984,-1.3992204960270485,0.4782055500803217
257,1787224258.7999153,2.3432001099289304,0.4241420808659736,-1.5058300436965422,-2.351918756103127,0.46332023522362753,-1.447616824021508,0.4940931790116137
